Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\AlphaFS_Directory.DeleteEmptySubdirectories\AlphaFS_Directory.DeleteEmptySubdirectories_DirectoryContainsAFolder_DirectoryRemains.cs,50,12,P:System.IO.DirectoryInfo.FullName,,,,,"Alphaleonis.Win32.Filesystem.Directory.DeleteEmptySubdirectories(folder.FullName, true);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\AlphaFS_Directory.DeleteEmptySubdirectories\AlphaFS_Directory.DeleteEmptySubdirectories_DirectoryContainsAFolder_DirectoryRemains.cs,48,12,P:System.IO.DirectoryInfo.FullName,,,,,"System.IO.Directory.CreateDirectory(System.IO.Path.Combine(folder.FullName, ""A Folder""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\AlphaFS_Directory.DeleteEmptySubdirectories\AlphaFS_Directory.DeleteEmptySubdirectories_DirectoryContainsAFolder_DirectoryRemains.cs,45,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Input Directory Path: [{0}]"", folder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\AlphaFS_Directory.DeleteEmptySubdirectories\AlphaFS_Directory.DeleteEmptySubdirectories_DirectoryContainsAFolder_DirectoryRemains.cs,43,12,P:System.IO.DirectoryInfo.FullName,,,,,"var folder = System.IO.Directory.CreateDirectory(System.IO.Path.Combine(tempRoot.Directory.FullName, ""Source Folder""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.GetDirectories\Directory.GetDirectories_AbsolutePath.cs,50,12,P:System.IO.DirectoryInfo.FullName,,,,,"var alphaFSCollection = Alphaleonis.Win32.Filesystem.Directory.GetDirectories(folder.FullName, ""*"", System.IO.SearchOption.AllDirectories);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.GetDirectories\Directory.GetDirectories_AbsolutePath.cs,48,12,P:System.IO.DirectoryInfo.FullName,,,,,"var systemIOCollection = System.IO.Directory.GetDirectories(folder.FullName, ""*"", System.IO.SearchOption.AllDirectories);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.GetDirectories\Directory.GetDirectories_AbsolutePath.cs,45,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Input Directory Path: [{0}]\n"", folder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.GetParent.cs,52,15,P:System.IO.DirectoryInfo.FullName,,,,,expected = result == null ? null : result.FullName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.GetFiles\Directory.GetFiles_RelativePath.cs,46,12,P:System.IO.DirectoryInfo.FullName,,,,,var currentDirectory = tempRoot.Directory.Parent.FullName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.GetDirectories\Directory.GetDirectories_RelativePath.cs,45,12,P:System.IO.DirectoryInfo.FullName,,,,,var currentDirectory = tempRoot.Directory.Parent.FullName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.GetFiles\Directory.GetFiles_WithSearchPattern.cs,70,15,P:System.IO.DirectoryInfo.FullName,,,,,"var alphaFSCollection = Alphaleonis.Win32.Filesystem.Directory.GetFiles(folder.FullName, folderResult, System.IO.SearchOption.AllDirectories);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.GetFiles\Directory.GetFiles_WithSearchPattern.cs,68,15,P:System.IO.DirectoryInfo.FullName,,,,,"var systemIOCollection = System.IO.Directory.GetFiles(folder.FullName, folderResult, System.IO.SearchOption.AllDirectories);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.GetFiles\Directory.GetFiles_WithSearchPattern.cs,58,15,P:System.IO.DirectoryInfo.FullName,,,,,"var newFolder = System.IO.Path.Combine(folder.FullName, folderName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.GetFiles\Directory.GetFiles_WithSearchPattern.cs,46,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Input Directory Path: [{0}]\n"", folder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.GetFiles\Directory.GetFiles_AbsolutePath.cs,50,12,P:System.IO.DirectoryInfo.FullName,,,,,"var alphaFSCollection = Alphaleonis.Win32.Filesystem.Directory.GetFiles(folder.FullName, ""*"", System.IO.SearchOption.AllDirectories);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.GetFiles\Directory.GetFiles_AbsolutePath.cs,48,12,P:System.IO.DirectoryInfo.FullName,,,,,"var systemIOCollection = System.IO.Directory.GetFiles(folder.FullName, ""*"", System.IO.SearchOption.AllDirectories);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.GetFiles\Directory.GetFiles_AbsolutePath.cs,45,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Input Directory Path: [{0}]\n"", folder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.GetProperties.cs,48,12,P:System.IO.DirectoryInfo.FullName,,,,,"var props = Alphaleonis.Win32.Filesystem.Directory.GetProperties(folder.FullName, Alphaleonis.Win32.Filesystem.DirectoryEnumerationOptions.FilesAndFolders | Alphaleonis.Win32.Filesystem.DirectoryEnumerationOptions.Recursive);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_File.GetHash.cs,43,12,P:System.IO.DirectoryInfo.FullName,,,,,"var file = System.IO.Path.Combine(tempRoot.Directory.FullName, ""HashFile.txt"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_Encrypt_And_Decrypt_Recursive.cs,72,12,P:System.IO.DirectoryInfo.FullName,,,,,"foreach (var fsei in Alphaleonis.Win32.Filesystem.Directory.EnumerateFileSystemEntryInfos<Alphaleonis.Win32.Filesystem.FileSystemEntryInfo>(folder.FullName, Alphaleonis.Win32.Filesystem.DirectoryEnumerationOptions.Recursive))              {                 cnt++;                 Assert.IsTrue((fsei.Attributes & System.IO.FileAttributes.Encrypted) == 0, ""It is expected that the file system object is decrypted, but it is not."");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_Encrypt_And_Decrypt_Recursive.cs,67,12,P:System.IO.DirectoryInfo.FullName,,,,,"Alphaleonis.Win32.Filesystem.Directory.Decrypt(folder.FullName, true);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_Encrypt_And_Decrypt_Recursive.cs,54,12,P:System.IO.DirectoryInfo.FullName,,,,,"foreach (var fsei in Alphaleonis.Win32.Filesystem.Directory.EnumerateFileSystemEntryInfos<Alphaleonis.Win32.Filesystem.FileSystemEntryInfo>(folder.FullName, Alphaleonis.Win32.Filesystem.DirectoryEnumerationOptions.Recursive))              {                 cnt++;                 Assert.IsTrue((fsei.Attributes & System.IO.FileAttributes.Encrypted) != 0, ""It is expected that the file system object is encrypted, but it is not."");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_Encrypt_And_Decrypt_Recursive.cs,49,12,P:System.IO.DirectoryInfo.FullName,,,,,"Alphaleonis.Win32.Filesystem.Directory.Encrypt(folder.FullName, true);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_Encrypt_And_Decrypt_Recursive.cs,45,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Input Directory Path: [{0}]"", folder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_EnableEncryption_And_DisableEncryption.cs,71,12,P:System.IO.DirectoryInfo.FullName,,,,,Alphaleonis.Win32.Filesystem.Directory.DisableEncryption(folder.FullName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_EnableEncryption_And_DisableEncryption.cs,55,12,P:System.IO.DirectoryInfo.FullName,,,,,Alphaleonis.Win32.Filesystem.Directory.EnableEncryption(folder.FullName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_EnableEncryption_And_DisableEncryption.cs,49,12,P:System.IO.DirectoryInfo.FullName,,,,,"var deskTopIni = System.IO.Path.Combine(folder.FullName, ""Desktop.ini"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_EnableEncryption_And_DisableEncryption.cs,46,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Input Directory Path: [{0}]\n"", folder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_Encrypt_And_Decrypt.cs,73,12,P:System.IO.DirectoryInfo.FullName,,,,,"foreach (var fsei in Alphaleonis.Win32.Filesystem.Directory.EnumerateFileSystemEntryInfos<Alphaleonis.Win32.Filesystem.FileSystemEntryInfo>(folder.FullName, Alphaleonis.Win32.Filesystem.DirectoryEnumerationOptions.Recursive))              {                 cnt++;                 Assert.IsTrue((fsei.Attributes & System.IO.FileAttributes.Encrypted) != 0, ""It is expected that the file system object is encrypted, but it is not."");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_Encrypt_And_Decrypt.cs,68,12,P:System.IO.DirectoryInfo.FullName,,,,,Alphaleonis.Win32.Filesystem.Directory.Decrypt(folder.FullName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_Encrypt_And_Decrypt.cs,65,12,P:System.IO.DirectoryInfo.FullName,,,,,"Alphaleonis.Win32.Filesystem.Directory.Encrypt(folder.FullName, true);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_Encrypt_And_Decrypt.cs,54,12,P:System.IO.DirectoryInfo.FullName,,,,,"foreach (var fsei in Alphaleonis.Win32.Filesystem.Directory.EnumerateFileSystemEntryInfos<Alphaleonis.Win32.Filesystem.FileSystemEntryInfo>(folder.FullName, Alphaleonis.Win32.Filesystem.DirectoryEnumerationOptions.Recursive))              {                 cnt++;                 Assert.IsTrue((fsei.Attributes & System.IO.FileAttributes.Encrypted) == 0, ""It is expected that the file system object is encrypted, but it is not."");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_Encrypt_And_Decrypt.cs,49,12,P:System.IO.DirectoryInfo.FullName,,,,,Alphaleonis.Win32.Filesystem.Directory.Encrypt(folder.FullName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory_Encrypt_And_Decrypt.cs,45,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Input Directory Path: [{0}]"", folder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory.ExportImportEncryptedDirectoryRaw.cs,72,12,P:System.IO.DirectoryInfo.FullName,,,,,"var importedDir = System.IO.Path.Combine(tempRoot.Directory.FullName, ""importDir"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory.ExportImportEncryptedDirectoryRaw.cs,57,12,P:System.IO.DirectoryInfo.FullName,,,,,"var exportedFile = System.IO.Path.Combine(tempRoot.Directory.FullName, ""export.dat"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_Directory.ExportImportEncryptedDirectoryRaw.cs,45,12,P:System.IO.DirectoryInfo.FullName,,,,,"var inputDir = System.IO.Path.Combine(tempRoot.Directory.FullName, ""testDir"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_File.ExportImportEncryptedFileRaw.cs,67,12,P:System.IO.DirectoryInfo.FullName,,,,,"var importedFile = System.IO.Path.Combine(tempRoot.Directory.FullName, ""import.txt"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_File.ExportImportEncryptedFileRaw.cs,53,12,P:System.IO.DirectoryInfo.FullName,,,,,"var exportedFile = System.IO.Path.Combine(tempRoot.Directory.FullName, ""export.dat"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Encryption\AlphaFS_File.ExportImportEncryptedFileRaw.cs,45,12,P:System.IO.DirectoryInfo.FullName,,,,,"var inputFile = System.IO.Path.Combine(tempRoot.Directory.FullName, ""test.txt"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.ConnectDrive_And_DisconnectDrive.cs,47,15,P:System.IO.DirectoryInfo.FullName,,,,,"Alphaleonis.Win32.Network.Host.ConnectDrive(drive, folder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.ConnectDrive_And_DisconnectDrive.cs,45,15,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Connect drive [{0}] to share [{1}]"", drive, folder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.DriveConnection.cs,49,15,P:System.IO.DirectoryInfo.FullName,,,,,Assert.IsTrue(System.IO.Directory.Exists(folder.FullName));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.DriveConnection.cs,47,15,P:System.IO.DirectoryInfo.FullName,,,,,"Assert.AreEqual(folder.FullName, connection.Share);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.DriveConnection.cs,43,15,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Mapped drive [{0}] to share [{1}]"", connection.LocalName, folder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.DriveConnection.cs,41,12,P:System.IO.DirectoryInfo.FullName,,,,,"using (var connection = new Alphaleonis.Win32.Network.DriveConnection(folder.FullName))              {                 Console.WriteLine(""Mapped drive [{0}] to share [{1}]"", connection.LocalName, folder.FullName);                   UnitTestConstants.Dump(connection);                   Assert.AreEqual(folder.FullName, connection.Share);                   Assert.IsTrue(System.IO.Directory.Exists(folder.FullName));              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.GetMappedConnectionName.cs,52,15,P:System.IO.DirectoryInfo.FullName,,,,,"Assert.AreEqual(folder.FullName, connectionName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.GetMappedConnectionName.cs,45,15,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Mapped drive letter [{0}] to [{1}]"", driveName, folder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.GetMappedConnectionName.cs,41,12,P:System.IO.DirectoryInfo.FullName,,,,,"using (var connection = new Alphaleonis.Win32.Network.DriveConnection(folder.FullName))              {                 var driveName = connection.LocalName;                   Console.WriteLine(""Mapped drive letter [{0}] to [{1}]"", driveName, folder.FullName);                   UnitTestConstants.Dump(connection);                     var connectionName = Alphaleonis.Win32.Network.Host.GetMappedConnectionName(driveName);                   Assert.AreEqual(folder.FullName, connectionName);              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.GetMappedUncName.cs,52,15,P:System.IO.DirectoryInfo.FullName,,,,,"Assert.AreEqual(folder.FullName, connectionName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.GetMappedUncName.cs,45,15,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Mapped drive letter [{0}] to [{1}]"", driveName, folder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.GetMappedUncName.cs,41,12,P:System.IO.DirectoryInfo.FullName,,,,,"using (var connection = new Alphaleonis.Win32.Network.DriveConnection(folder.FullName))              {                 var driveName = connection.LocalName;                   Console.WriteLine(""Mapped drive letter [{0}] to [{1}]"", driveName, folder.FullName);                   UnitTestConstants.Dump(connection);                     var connectionName = Alphaleonis.Win32.Network.Host.GetMappedUncName(driveName);                   Assert.AreEqual(folder.FullName, connectionName);              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.ConnectTo_Share_And_DisconnectFrom_Share.cs,53,15,P:System.IO.DirectoryInfo.FullName,,,,,Alphaleonis.Win32.Network.Host.DisconnectFrom(folder.FullName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.ConnectTo_Share_And_DisconnectFrom_Share.cs,47,15,P:System.IO.DirectoryInfo.FullName,,,,,Alphaleonis.Win32.Network.Host.ConnectTo(folder.FullName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Host Class\AlphaFS_Host.ConnectTo_Share_And_DisconnectFrom_Share.cs,45,15,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Connect to share: [{0}]"", folder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.CreateDirectory\Directory.CreateDirectory_FolderWithSpaceAsName.cs,43,12,P:System.IO.DirectoryInfo.FullName,,,,,var folder = tempRoot.Directory.FullName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.CreateDirectory\Directory.CreateDirectory_WithMultipleSpacesAndSlashes.cs,43,12,P:System.IO.DirectoryInfo.FullName,,,,,var folder = tempRoot.Directory.FullName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.CreateDirectory\Directory.CreateDirectory_And_Delete_CreatesStructureWithoutFiles.cs,43,12,P:System.IO.DirectoryInfo.FullName,,,,,var folder = tempRoot.Directory.FullName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.CreateDirectory\Directory.CreateDirectory_WithDirectorySecurity.cs,66,15,M:System.IO.DirectoryInfo.GetAccessControl,,,,,var expected = s1.GetAccessControl().GetSecurityDescriptorSddlForm(System.Security.AccessControl.AccessControlSections.All);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.CreateDirectory\Directory.CreateDirectory_WithDirectorySecurity.cs,62,15,"M:System.IO.Directory.CreateDirectory(System.String,System.Security.AccessControl.DirectorySecurity)",,,,,"var s1 = System.IO.Directory.CreateDirectory(pathExpected, expectedDirectorySecurity);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.CreateDirectory\AlphaFS_Directory.CreateDirectory_And_Delete_UsingMSDOSReservedNames.cs,49,15,P:System.IO.DirectoryInfo.FullName,,,,,"var folder = Alphaleonis.Win32.Filesystem.Directory.CreateDirectory(System.IO.Path.Combine(tempRoot.Directory.FullName, msDosName));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.CreateDirectory\AlphaFS_Directory.CreateDirectory_And_Delete_UsingMSDOSReservedNames.cs,36,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Input Directory Path: [{0}]\n"", tempRoot.Directory.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory_Timestamps\AlphaFS_Directory.SetTimestamps_SymbolicLink.cs,82,12,P:System.IO.DirectoryInfo.FullName,,,,,"Assert.AreEqual(System.IO.Directory.GetLastWriteTimeUtc(folder.FullName), lastWriteTime);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory_Timestamps\AlphaFS_Directory.SetTimestamps_SymbolicLink.cs,81,12,P:System.IO.DirectoryInfo.FullName,,,,,"Assert.AreEqual(System.IO.Directory.GetLastAccessTimeUtc(folder.FullName), lastAccessTime);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory_Timestamps\AlphaFS_Directory.SetTimestamps_SymbolicLink.cs,80,12,P:System.IO.DirectoryInfo.FullName,,,,,"Assert.AreEqual(System.IO.Directory.GetCreationTimeUtc(folder.FullName), creationTime);"
